order_uuid,component_name,system_name,manufacturer_id,part_no,serial_no,status,status_date,ordered_by
eec31238-e118-42b9-93a9-88495f6fbbb8,Cabin_casing_ele,ELECTRICAL,2489,321834,4099746,PENDING,1995-02-02 02:57:30,"Bolton, Michael"
dee5f5cd-e0d1-4562-b63b-078260442db4,Passenger flange ele,ELECTRICAL,7957,859092,3841870,ORDERED,2023-09-13 15:40:39,
cf192030-6ef3-4663-a2da-b5e5b7bd1ae6,Driver flange tra,TRANSMISSION,6467,430735,9644620,SHIPPED,1994-08-24 15:04:24,
a6e60c33-803a-4d1f-a4ac-9fdfadb51cac,Driver_casing_nav,NAVIGATION,7957,814378,6974087,RECEIVED,2001-06-19 11:06:43,
126410aa-3a9f-4c9e-9f4d-467a16a127fa,Bed_casing_nav,NAVIGATION,7957,262503,39782,RECEIVED,1991-01-04 03:53:53,
3da15618-f4e9-46bf-bda8-86a31b6c701d,Wheel-well flange hyd,HYDRAULIC,1783,698223,7904994,PENDING,2000-10-17 09:25:00,racecar.palindrome
98118601-c57f-444b-b080-e119ad9b4851,Driver o-ring hyd,HYDRAULIC,2489,424735,895752,PENDING,2010-10-06 14:13:52,michael.scott
fb3817e8-7fa5-4896-b76e-79d3fd90ddfb,Driver_flange_ele_001,ELECTRICAL,1998,943659,1698978,SHIPPED,2014-02-14 21:13:05,
63780589-f233-4dba-af45-5b7a7b4c1926,Cabin_plug_nav,NAVIGATION,1484,349776,6774095,RECEIVED,1992-03-04 17:52:29,
1202ebbd-fe33-4256-827a-ddf71c79b233,Wheel-well bolt bracket ele,ELECTRICAL,1484,552320,6534436,RECEIVED,1990-12-10 09:42:42,
cafef851-35b2-411f-b121-05f8efb9f5cb,roof screw HYD,HYDRAULIC,2489,221292,2044143,PENDING,2010-09-11 13:45:44,john.doe
816eb75f-aecb-4a24-9b18-d6bf12324409,Engine-bay_wheel_tra,TRANSMISSION,1783,860651,3889634,PENDING,2014-11-02 08:20:08,"Doe, John"
cf192030-6ef3-4663-a2da-b5e5b7bd1ae6,Driver flange tra,TRANSMISSION,6467,430735,9644620,RECEIVED,1994-08-25 15:59:49,
7caa59aa-3a9e-4213-aec8-aed31d28501a,Driver_flange_ele_001,ELECTRICAL,1484,632025,4405295,RECEIVED,2002-05-30 03:22:37,
475ea9e1-1067-4a11-872a-43ce4ac7005a,passenger_piston_HYD,HYDRAULIC,1783,204429,1703320,ORDERED,1995-05-04 07:39:07,
02bef1e7-4db3-4fba-b91d-1ed5137d11ea,cabin_casing_NAV,NAVIGATION,1484,594170,7046349,PENDING,1995-01-26 21:55:03,Michael Bolton
7433980f-d5cb-434e-9bdd-217dbd64d6e2,Roof_screw_hyd,HYDRAULIC,2489,124321,7865296,SHIPPED,2023-10-14 03:52:49,
a2e77420-9957-4953-86d6-6b7e087f323e,Engine-bay pump hyd,HYDRAULIC,2489,847015,9238019,PENDING,2004-09-25 12:31:10,"Doe, John"
7a1ddaef-56e8-4a5b-b71d-f6c1a9bbb385,driver_joint_ELE,ELECTRICAL,7957,930619,1985830,PENDING,2011-02-10 03:16:28,"Doe, Jane"
585377bd-c8f4-44da-a1cf-fd55828b39ca,Cabin wiring nav,NAVIGATION,2489,239067,7830550,RECEIVED,2001-06-10 09:12:39,
ac7e7520-5775-494f-a256-c64ec60412cd,Bed_casing_ele,ELECTRICAL,6467,188693,329988,RECEIVED,2015-02-26 13:43:10,
cd9bb549-c067-4f0a-a813-e0e3840dfe35,Engine-bay piston ele,ELECTRICAL,6147,871329,8425412,SHIPPED,2020-07-01 20:27:54,
816eb75f-aecb-4a24-9b18-d6bf12324409,Engine-bay_wheel_tra,TRANSMISSION,1783,860651,3889634,ORDERED,2014-11-09 19:15:18,
7a94d9e3-b160-4824-89af-93792791ba39,Driver_pump_hyd,HYDRAULIC,1783,963787,2087537,SHIPPED,2020-11-15 14:22:10,
acb3ea5d-671d-4a62-8ac7-0b775f375e46,Driver_wiring_ele,ELECTRICAL,1998,205481,494933,ORDERED,1996-04-01 11:55:00,
5b7b6485-88c8-49b6-8550-1ad8dca9edce,Driver_casing_ele,ELECTRICAL,2489,755104,4709394,ORDERED,1994-08-21 02:47:28,
a20d20ac-7acd-4b93-932a-fa8e4412f5c0,wheel-well_plug_HYD,HYDRAULIC,3333,448947,1417210,PENDING,2017-11-01 07:16:46,jane.doe
c8c8a1b7-214c-4755-9c81-e14c7fa2aa6c,Engine-bay screw hyd 002,HYDRAULIC,1998,659588,6125935,PENDING,1998-04-24 07:45:57,JL Picard
ccb4229e-7215-48d6-9d1e-016691550bd2,Wheel-well_bolt_bracket_ele,ELECTRICAL,2489,585636,9624057,SHIPPED,2004-04-28 20:55:33,
28a03bc1-eb3a-4944-954f-de291acd21ad,Roof o-ring nav,NAVIGATION,1484,620362,2764114,ORDERED,2005-10-25 21:32:42,
f2e75c01-dfb2-4bee-bee5-581454c70b99,Passenger drain tra,TRANSMISSION,7957,161832,6169903,PENDING,2006-10-21 12:50:52,Doug Unicorn
636d0856-8c8e-4d40-8a21-70208bd22387,Cabin plug holder ele,ELECTRICAL,7957,135170,208431,SHIPPED,2013-09-27 19:21:34,
9f6bc7dd-4c53-469e-b2a2-cb1ef9b9642e,Passenger casing ele,ELECTRICAL,7957,643573,9676000,PENDING,2018-07-31 19:05:26,Doug Unicorn
9545322e-74b3-4b66-a7b2-0f214fece6fe,Wheel-well filter hyd,HYDRAULIC,1998,314995,2897426,ORDERED,1992-05-20 18:16:33,
acfeee5e-3e3d-4d30-a845-5e6c87783360,driver_wiring_ELE,ELECTRICAL,3333,420302,3686640,ORDERED,2016-07-18 12:07:50,
7218ea77-bbf0-4e73-b2f0-16f91227141e,Bed weld ele,ELECTRICAL,1783,719803,527195,PENDING,2003-10-28 08:02:02,Doug Unicorn
92815ec2-a9c0-4d0c-8ac2-36ef047d25d6,Engine-bay casing hyd,HYDRAULIC,1783,113769,6057001,SHIPPED,2013-11-10 22:49:12,
0be01bb0-1c28-4e26-be1f-18289d86fd04,Wheel-well filter tra,TRANSMISSION,1998,692683,8914918,ORDERED,2021-05-18 19:47:57,
872646da-12fa-48fd-b5b4-1516447e3b9e,passenger flange ELE,ELECTRICAL,1484,187575,4627810,ORDERED,2020-11-23 05:48:29,
118141de-e188-4c36-b92d-51d90827d1c5,Bed_bearing_ele_001,ELECTRICAL,1484,903265,5902760,ORDERED,2010-03-13 16:01:26,
e3679785-e0c5-4f1d-a933-b5805c04f37f,driver pump HYD,HYDRAULIC,7957,650648,9012823,RECEIVED,2004-03-23 21:11:05,
751805e9-ccb0-43fb-ad28-72d77e3a838d,wheel-well flange HYD,HYDRAULIC,7957,161832,5318105,RECEIVED,2012-07-20 10:13:43,
22175a8a-9876-4a22-bcb6-84852b2f7ae3,wheel-well_filter_TRA,TRANSMISSION,6467,261841,1218420,RECEIVED,2002-06-04 12:12:50,
af1ef6d1-59e0-4f0c-8d07-77078dc79608,passenger_flange_ELE,ELECTRICAL,1783,825129,2008246,RECEIVED,2024-05-31 03:47:45,
90e74523-d4ed-4168-8207-2472e971de37,driver_chassis_TRA,TRANSMISSION,7957,486243,2148176,ORDERED,1989-11-02 02:28:54,
b3d66935-d81b-4af9-9780-72df96c01f9a,driver pump HYD,HYDRAULIC,7957,814127,3746498,RECEIVED,1999-11-30 22:07:49,
123ce1df-7588-4731-a5fa-defa68ac8e2c,passenger casing ELE,ELECTRICAL,6467,856067,3361912,PENDING,2003-04-23 16:07:44,jl.picard
44b41d91-480e-414d-91c8-fa9548d162af,Passenger_tank_holder_tra,TRANSMISSION,2489,181244,6034073,ORDERED,2018-04-08 22:36:15,
4e7a1e7d-e9fa-4de7-a125-f265b11ad173,roof_screw_HYD,HYDRAULIC,6467,599284,8081690,SHIPPED,1988-06-12 12:10:56,
7899407c-0070-4877-abab-8435f3af023f,roof tank TRA,TRANSMISSION,1783,204429,6328602,PENDING,2002-05-30 05:33:12,Jane Doe
6f3b7715-cbd3-4510-9869-902767e28082,passenger plug TRA,TRANSMISSION,7957,859092,5630189,ORDERED,2011-11-25 11:18:40,
4505852d-4a41-4391-98cc-899e2b99dcd9,bed pump HYD,HYDRAULIC,1783,125873,5436343,PENDING,2020-07-29 02:02:32,michael.scott
925d524a-7094-4ed7-877d-a34646421988,driver_flange_ELE_002,ELECTRICAL,3333,285502,3567356,ORDERED,1995-05-19 01:10:50,
a482c88d-0630-486b-9566-2b59c999e3da,passenger_bearing_HYD,HYDRAULIC,1998,102062,4983102,RECEIVED,1989-10-26 11:20:15,
01a00bb2-275f-4927-94dd-e875974ba62b,Driver_piston_ele,ELECTRICAL,6467,320798,2890331,SHIPPED,2005-05-01 06:06:04,
820aec83-afe3-4d0c-9b83-1e1f10db4601,Engine-bay_casing_tra,TRANSMISSION,7957,750950,3371498,RECEIVED,2021-11-11 06:00:41,
6316c2cd-6258-45de-bd29-404f1db74e9e,wheel-well bolt bracket ELE,ELECTRICAL,1998,943659,3085055,ORDERED,2014-11-17 06:46:17,
0b6fefd6-c80b-474c-b122-07bcf26e076a,passenger joint ELE 002,ELECTRICAL,7957,168942,9427517,SHIPPED,2010-06-18 01:29:27,
2e6b9d53-dd8f-42d9-85e6-fe010bdc65ae,bed_weld_ELE,ELECTRICAL,6467,687165,7495272,RECEIVED,2017-01-01 00:00:37,
9580a2f4-5bc8-4256-acb7-54d4a11611f1,Cabin casing ele,ELECTRICAL,6147,755345,1057015,PENDING,2022-03-05 11:19:54,"Palindrome, Racecar"
5cb3a37c-7c0c-4a4e-90d7-b328d9c7cefb,Roof tank tra,TRANSMISSION,6467,243984,5103644,PENDING,2020-10-11 15:29:37,"Unicorn, Doug"
a6e60c33-803a-4d1f-a4ac-9fdfadb51cac,Driver_casing_nav,NAVIGATION,7957,814378,6974087,SHIPPED,2001-06-17 07:10:30,
77c444ba-900f-412a-8f48-061f568727be,roof_drain_HYD,HYDRAULIC,2489,266508,7791052,ORDERED,1989-01-22 13:35:35,
4b4077d2-44c5-4a88-8047-d81197967de9,cabin_plug_holder_ELE,ELECTRICAL,1998,626267,6981815,SHIPPED,1989-11-26 02:46:45,
3154d48d-5091-4286-92b9-edf37d059ae1,Wheel-well_screw_holder_hyd,HYDRAULIC,1484,242235,9224398,ORDERED,1995-08-06 04:58:30,
ad395a8a-6d77-4c27-a4dc-b9c41cdbd6ae,bed bearing ELE 001,ELECTRICAL,2489,321834,4764022,SHIPPED,1988-08-02 10:51:47,
5133ae26-e9e4-4bbe-a381-285a0f42b219,engine-bay_screw_HYD_001,HYDRAULIC,1998,205481,3993620,PENDING,1993-10-09 22:49:04,jl.picard
4505852d-4a41-4391-98cc-899e2b99dcd9,bed pump HYD,HYDRAULIC,1783,125873,5436343,SHIPPED,2020-08-07 08:41:38,
7a1ddaef-56e8-4a5b-b71d-f6c1a9bbb385,driver_joint_ELE,ELECTRICAL,7957,930619,1985830,ORDERED,2011-02-17 00:52:05,
f0230d26-f06d-4371-b807-089def2322a2,driver pump HYD,HYDRAULIC,1998,335237,5617054,RECEIVED,1993-10-25 04:13:59,
6abd4bac-9c9b-4d7e-8578-c0392002dae2,Roof chassis ele,ELECTRICAL,1484,624547,4230145,SHIPPED,1993-05-24 04:08:27,
35f12f5b-4bb0-4a9e-875a-86d1b4cdea01,driver_o-ring_HYD,HYDRAULIC,2489,566492,643466,PENDING,2003-05-24 09:35:33,Doug Unicorn
7804ce64-a170-4fda-b666-390fb3e39945,wheel-well_bolt_bracket_ELE,ELECTRICAL,2489,299721,8888923,ORDERED,2000-02-18 23:46:47,
0379c047-3be5-4dee-ad53-2360f8bc8d79,Roof piston ele,ELECTRICAL,3333,608068,9563423,RECEIVED,1998-11-05 13:33:18,
5353cb47-4676-4526-b0f7-1ee3120fc44e,Wheel-well_filter_hyd,HYDRAULIC,7957,503033,6735901,ORDERED,2013-03-23 21:21:40,
b8b3cd2e-6d92-4e92-ad6a-52f2a43d3eab,Passenger_wiring_ele,ELECTRICAL,1783,217528,507185,RECEIVED,1996-02-21 18:37:57,
ea353bab-5ef8-43e2-9c5f-fb1c0325ae50,wheel-well_bolt_bracket_ELE,ELECTRICAL,6467,687165,1650228,PENDING,2024-04-14 17:06:21,doug.unicorn
73a12a58-27df-48cd-ac44-5536dc53142a,Passenger plug ele,ELECTRICAL,2489,315566,3927356,PENDING,1990-02-28 22:25:32,Racecar Palindrome
e60ad537-3773-45a4-b478-5986b70db6f8,roof piston ELE,ELECTRICAL,1998,173845,9320696,PENDING,2021-07-31 14:53:32,JL Picard
5c4bfed7-0cba-4210-88df-7810c3735fc2,bed_weld_ELE,ELECTRICAL,2489,917879,8572988,SHIPPED,1993-11-25 15:28:56,
d12b7995-9f2f-4987-af0b-e38cfbc4c065,passenger_plug_TRA,TRANSMISSION,1998,294383,1063581,RECEIVED,1994-06-17 22:15:53,
a31c8e4c-bded-488a-b013-c491fc7b133d,roof_o-ring_NAV,NAVIGATION,1484,552320,7248401,RECEIVED,2011-12-08 04:49:43,
15ce9dd4-ec0d-4121-be3a-829201acdb3d,Driver_o-ring_hyd,HYDRAULIC,3333,884028,3461820,ORDERED,1993-03-17 19:13:22,
b0743b2b-6e85-4d7d-b150-748225653a8f,bed screw ELE,ELECTRICAL,1484,594170,5798471,ORDERED,1994-10-07 15:21:23,
1a957dee-6268-4db3-af40-4d7eb8bdb82f,bed casing ELE,ELECTRICAL,7957,858420,7878717,SHIPPED,1997-04-17 18:37:46,
cc36a73e-29ed-4331-adae-5672786151fb,passenger_piston_HYD,HYDRAULIC,1783,625426,732440,PENDING,2008-08-23 00:11:05,michael.bolton
cafef851-35b2-411f-b121-05f8efb9f5cb,roof screw HYD,HYDRAULIC,2489,221292,2044143,ORDERED,2010-09-20 12:58:14,
00075b3e-e37a-4e54-9862-672565717644,Engine-bay_screw_hyd_001,HYDRAULIC,7957,503033,2989632,ORDERED,2022-11-12 17:34:31,
b53108ca-58ec-4775-8bfc-8da606a76736,Bed_casing_ele,ELECTRICAL,3333,492589,2209975,ORDERED,1995-06-16 17:17:02,
b5092793-47a9-4e76-bbe5-f0de9cc89580,roof_chassis_ELE,ELECTRICAL,1998,173845,2959188,SHIPPED,2011-07-29 04:24:33,
e84cd317-5904-43d2-9ad2-d78e8c064fe2,Driver_o-ring_hyd,HYDRAULIC,2489,661811,5444736,ORDERED,1996-03-03 04:58:28,
44b41d91-480e-414d-91c8-fa9548d162af,Passenger_tank_holder_tra,TRANSMISSION,2489,181244,6034073,PENDING,2018-04-01 07:09:24,michael.scott
dc1dbcf7-8f80-47ae-ba47-7963170947bd,Driver filter nav,NAVIGATION,7957,486243,1070352,PENDING,2003-02-18 05:32:56,john.doe
33ee7d9d-0d0b-4b0a-bc72-77b0da1a894d,cabin casing ELE,ELECTRICAL,1783,204429,8829542,ORDERED,2015-05-14 09:46:12,
98118601-c57f-444b-b080-e119ad9b4851,Driver o-ring hyd,HYDRAULIC,2489,424735,895752,ORDERED,2010-10-09 03:30:14,
9d6af41c-bfe3-4953-8486-03c0d405de89,Driver_o-ring_hyd,HYDRAULIC,3333,156630,6746389,RECEIVED,2002-06-30 03:25:55,
12453927-9b5b-430c-8ba1-df2fbc7620a3,passenger drain ELE,ELECTRICAL,3333,926167,6159776,SHIPPED,2010-07-13 12:18:24,
38ef21cb-b3d4-4876-b057-e70e24ed60c3,passenger casing ELE,ELECTRICAL,6467,611292,365127,RECEIVED,2021-04-16 18:54:04,
35114a55-11a3-47a0-9f04-2a991fcf8e67,Passenger_drain_ele,ELECTRICAL,1998,111134,1778356,ORDERED,2003-12-15 16:05:34,
a9e2ab5e-a1f3-4870-9385-0005525265cc,Driver_casing_nav,NAVIGATION,7957,859092,8032292,PENDING,2018-12-16 05:20:58,doug.unicorn
1ed4cb68-a08f-4f9a-a1c5-fd5dda1d4ed3,driver_casing_NAV,NAVIGATION,1998,554152,133317,RECEIVED,2002-11-01 05:22:21,
caae2abb-8272-4e14-bdc5-51273dfec7d3,roof_plug_HYD,HYDRAULIC,1484,153300,97525,SHIPPED,1993-01-07 10:36:22,
704d7db9-2ea8-4871-95ca-fd94e76b9804,bed casing ELE,ELECTRICAL,6467,493454,609835,PENDING,2021-12-05 08:50:40,"Doe, Jane"
90fa05f5-f1a6-4707-a0b1-759598064df7,bed casing ELE,ELECTRICAL,3333,948911,3639715,RECEIVED,2008-11-25 13:43:25,
f0230d26-f06d-4371-b807-089def2322a2,driver pump HYD,HYDRAULIC,1998,335237,5617054,PENDING,1993-10-07 21:27:53,racecar.palindrome
b391fa6c-22a6-4c00-9615-139f61495c69,cabin tank HYD,HYDRAULIC,1783,494995,3219016,RECEIVED,2022-02-28 01:20:30,
53840423-8fd2-4d78-ba10-4196e89d3db5,passenger bearing HYD,HYDRAULIC,2489,221292,1276792,ORDERED,2015-10-16 10:24:26,
bcf3c028-e74e-4e46-b01f-26a781aab753,passenger drain TRA,TRANSMISSION,1998,239013,2860900,RECEIVED,1997-03-17 09:30:35,
914d88b6-9707-47f7-95dd-35be979e587c,wheel-well_flange_HYD,HYDRAULIC,1484,603276,2806636,PENDING,2002-07-27 23:42:30,"Doe, John"
8435a530-343e-4df2-b1c9-5f640dd98bff,roof tank TRA,TRANSMISSION,1783,825129,2038366,ORDERED,2000-09-23 15:27:45,
28c28a83-d1fa-4f28-ae49-534e28307afe,Bed_casing_nav,NAVIGATION,2489,503649,9295301,PENDING,2023-09-30 16:37:55,jl.picard
86a8ce51-7fb4-4ed5-a84a-8efb1f1dbdbf,Roof chassis ele,ELECTRICAL,1998,239013,6027558,RECEIVED,2000-06-21 00:50:22,
9212afa8-ce0a-41f1-93d1-037f9946ee40,passenger flange ELE,ELECTRICAL,7957,113136,3475735,ORDERED,1991-10-20 02:38:37,
74a0efc7-684b-44a0-9642-7ab992f9c99f,bed_drain_ELE,ELECTRICAL,3333,578314,3281748,PENDING,2020-03-29 18:53:26,jl.picard
502797b4-da4d-4a81-adfc-6b829d734ad9,engine-bay_wheel_TRA,TRANSMISSION,2489,764226,4581145,PENDING,1990-07-03 05:50:59,John Doe
6dc6eda4-6386-4d64-b744-f38f662b09a0,Driver casing nav,NAVIGATION,6467,952903,5284050,ORDERED,2016-07-03 18:40:48,
600e4419-8785-4bd8-af56-1a06519f7f36,passenger_bearing_ELE,ELECTRICAL,1998,878722,2263081,SHIPPED,1999-06-03 11:04:16,
87f1afb5-a3ff-4756-a6a0-c015c35b4af2,Driver_casing_ele,ELECTRICAL,1998,335237,24867,SHIPPED,2024-07-17 22:17:57,
1d3a54bc-0e80-4521-9fda-226b2b04e46f,bed_bearing_ELE_001,ELECTRICAL,3333,779785,3194390,SHIPPED,2003-10-31 00:15:11,
64e01adc-d14c-48c9-9b40-2cedf0bd5158,Engine-bay screw ele,ELECTRICAL,3333,203273,6881205,RECEIVED,1988-12-19 00:24:06,
a881ffc1-ddf1-4735-94d2-0f8e6acbd431,passenger_plug_ELE,ELECTRICAL,7957,858420,4824639,RECEIVED,2017-01-25 14:24:51,
3f40c0f7-11da-4b2d-8f14-cb0d9340ab6b,roof chassis ELE,ELECTRICAL,1998,422332,9480962,PENDING,1989-06-13 10:48:11,richard.feynman
2a13b914-1245-4a44-9da9-598dc3c896ff,Bed screw ele,ELECTRICAL,1484,376748,1876120,RECEIVED,2014-07-08 21:56:56,
fb4f1528-cb60-4d2d-890a-d58e1b0e7602,Wheel-well_wiring_nav,NAVIGATION,1783,113769,2540770,PENDING,1996-11-12 23:20:27,racecar.palindrome
b5d49300-b8dc-49c1-ab46-91b06681710e,Passenger_bearing_ele,ELECTRICAL,3333,156630,7387872,RECEIVED,2023-01-25 03:53:01,
7698d24c-6fbd-4751-937f-162f2e3ca774,passenger_tank_holder_TRA,TRANSMISSION,1998,692683,2118437,ORDERED,2007-01-21 13:08:06,
5353cb47-4676-4526-b0f7-1ee3120fc44e,Wheel-well_filter_hyd,HYDRAULIC,7957,503033,6735901,SHIPPED,2013-03-29 22:01:00,
91461bb9-2455-4747-807c-85005d4d0d97,Bed_pump_hyd,HYDRAULIC,2489,165561,8273924,SHIPPED,2009-08-16 07:36:39,
ecc1696b-8781-4c3c-a60e-43da495c3d79,roof o-ring NAV,NAVIGATION,1998,335237,5325463,PENDING,2009-07-19 13:41:24,racecar.palindrome
81005892-213a-4060-b9dd-a0acf1d34eb2,Bed bearing ele 002,ELECTRICAL,1998,286059,8062872,ORDERED,1990-04-22 03:46:22,
fc9cb94c-afd6-452e-a9ed-eb5dabe338d6,Cabin_casing_nav,NAVIGATION,7957,459442,9941999,ORDERED,2010-03-18 15:59:08,
bbb4febd-d854-45a9-a5c6-05c3e01b3ca5,Bed_bearing_ele_001,ELECTRICAL,3333,258046,9861534,PENDING,2006-06-28 09:00:46,racecar.palindrome
52a33591-081f-4f7f-bcd9-ebc7cd7cdac0,Passenger_joint_ele_001,ELECTRICAL,1998,761841,5184148,PENDING,2014-06-26 11:08:33,"Doe, Jane"
d8cb193b-ef62-474f-a5e2-1092e97649d1,Engine-bay_screw_hyd_002,HYDRAULIC,7957,663916,3200398,PENDING,2021-05-02 00:44:24,Richard Feynman
114a2b7e-ac06-4ee3-bc7b-c6418deb6d60,Driver_filter_nav,NAVIGATION,1998,422332,1527802,PENDING,2008-01-29 00:26:46,Racecar Palindrome
ea353bab-5ef8-43e2-9c5f-fb1c0325ae50,wheel-well_bolt_bracket_ELE,ELECTRICAL,6467,687165,1650228,SHIPPED,2024-04-25 22:37:05,
13a72ae0-36eb-4e1e-bebb-0dd2ea0328a5,engine-bay_screw_HYD_001,HYDRAULIC,1484,376748,6097778,RECEIVED,2016-03-27 01:34:11,
c93cc14e-022c-4777-aa98-236074c4dd6d,cabin_wiring_NAV,NAVIGATION,7957,406486,5012134,ORDERED,2012-02-11 10:14:42,
b25688e6-5a51-41a1-b0c0-14f0a5fa622c,Bed screw ele,ELECTRICAL,1484,758410,2949030,ORDERED,2022-12-11 11:15:03,
0538fa81-fc05-4bf0-9cbc-909e85cf0684,passenger_drain_ELE,ELECTRICAL,1783,625426,1047166,ORDERED,2001-01-13 12:29:13,
d8cb193b-ef62-474f-a5e2-1092e97649d1,Engine-bay_screw_hyd_002,HYDRAULIC,7957,663916,3200398,SHIPPED,2021-05-12 03:36:23,
5128a623-8daf-40a0-8ddb-8cf64a2d2edb,roof_piston_ELE,ELECTRICAL,3333,637420,6366279,RECEIVED,2004-07-18 17:45:13,
e60ad537-3773-45a4-b478-5986b70db6f8,roof piston ELE,ELECTRICAL,1998,173845,9320696,SHIPPED,2021-08-10 22:27:10,
d8cb193b-ef62-474f-a5e2-1092e97649d1,Engine-bay_screw_hyd_002,HYDRAULIC,7957,663916,3200398,ORDERED,2021-05-05 10:09:23,
8ad43332-7343-4e9e-81ba-95544c6d08ec,Wheel-well_wiring_ele,ELECTRICAL,7957,948013,1753602,SHIPPED,2007-07-13 20:09:59,
acb3ea5d-671d-4a62-8ac7-0b775f375e46,Driver_wiring_ele,ELECTRICAL,1998,205481,494933,PENDING,1996-03-31 22:01:37,Racecar Palindrome
053d249b-22bb-490d-88f4-eaaf0dd6c19a,Roof piston ele,ELECTRICAL,1998,554152,3152261,ORDERED,2014-02-23 15:14:25,
203861f3-8ad2-4c7b-9bdd-0eacedd87fc9,bed bearing ELE 002,ELECTRICAL,1998,152030,3678392,ORDERED,2017-09-14 16:19:34,
b1c634fc-6501-4d83-99db-50e9ec6cbec7,Passenger_bearing_hyd,HYDRAULIC,1484,153300,8641957,ORDERED,2024-04-03 10:16:24,
203861f3-8ad2-4c7b-9bdd-0eacedd87fc9,bed bearing ELE 002,ELECTRICAL,1998,152030,3678392,RECEIVED,2017-09-17 21:41:14,
9545322e-74b3-4b66-a7b2-0f214fece6fe,Wheel-well filter hyd,HYDRAULIC,1998,314995,2897426,PENDING,1992-05-14 16:25:09,michael.scott
01b7d53d-e989-4dc1-ae56-4e93e594ab2f,roof piston ELE,ELECTRICAL,2489,917879,1694239,ORDERED,2021-09-21 04:40:23,
3c19dab7-52ba-42b4-b11e-fad9faa23352,Passenger_drain_tra,TRANSMISSION,1998,173845,790013,ORDERED,2005-03-30 15:49:55,
aec80855-aaa4-42f9-8a48-fdb9b34ac2d7,passenger_wiring_ELE,ELECTRICAL,1484,977856,2844694,RECEIVED,2011-02-20 07:04:28,
1ca84450-840f-455f-b489-a4c00ecd13ba,driver_flange_ELE_001,ELECTRICAL,1783,380583,3985055,PENDING,2006-09-30 15:20:25,Doug Unicorn
ac7e7520-5775-494f-a256-c64ec60412cd,Bed_casing_ele,ELECTRICAL,6467,188693,329988,SHIPPED,2015-02-24 17:31:10,
525362bb-6712-453a-a082-1763005632c1,Engine-bay_screw_hyd_001,HYDRAULIC,1484,863014,9668451,SHIPPED,2008-05-31 07:27:50,
cf192030-6ef3-4663-a2da-b5e5b7bd1ae6,Driver flange tra,TRANSMISSION,6467,430735,9644620,PENDING,1994-08-18 20:34:16,"Scott, Michael"
b281e592-3cc4-4647-b723-b862c7de7509,Driver casing ele,ELECTRICAL,7957,999158,4407231,ORDERED,1992-04-14 20:34:39,
dbcec22f-9734-4339-9893-54753830faf4,Cabin wiring nav,NAVIGATION,2489,585636,6206598,RECEIVED,1995-08-29 22:30:01,
7caa59aa-3a9e-4213-aec8-aed31d28501a,Driver_flange_ele_001,ELECTRICAL,1484,632025,4405295,SHIPPED,2002-05-20 21:58:32,
3a2d37b3-9555-42da-a2b7-8d5053e13f03,wheel-well filter HYD,HYDRAULIC,7957,160893,353431,SHIPPED,2011-08-30 13:44:00,
a889a34d-dcb7-4303-aedd-aa74bb613a7d,Engine-bay screw ele,ELECTRICAL,7957,948013,5517102,ORDERED,2018-12-23 12:09:48,
5cb3a37c-7c0c-4a4e-90d7-b328d9c7cefb,Roof tank tra,TRANSMISSION,6467,243984,5103644,ORDERED,2020-10-17 20:57:29,
7f7ddc5e-5903-4503-b8ad-3a0eefbc73a2,driver pump HYD,HYDRAULIC,7957,471198,1562554,ORDERED,2022-07-18 15:07:32,
350dda58-e98b-4f96-98aa-c0b5bc72bf4e,Passenger bearing hyd,HYDRAULIC,6467,687165,7891343,RECEIVED,2019-10-21 03:17:45,
a844ca25-2a0b-48ad-b154-45d4c4c09209,Engine-bay_screw_ele,ELECTRICAL,1783,740375,7147907,SHIPPED,2006-05-26 18:17:12,
903c8f7f-5b60-4b57-bf6c-ce15a209c70f,driver flange TRA,TRANSMISSION,3333,900516,5131298,PENDING,2023-07-26 05:47:09,"Bolton, Michael"
841d485e-e926-4aa9-a6b8-69a8d3565e1b,Bed bearing ele 002,ELECTRICAL,6467,188693,1653857,RECEIVED,1992-10-04 05:45:09,
a6d1bed3-95aa-44d9-97b6-1b36cec2bddb,Wheel-well filter tra,TRANSMISSION,2489,184281,3247808,RECEIVED,1996-09-26 03:59:37,
e84cd317-5904-43d2-9ad2-d78e8c064fe2,Driver_o-ring_hyd,HYDRAULIC,2489,661811,5444736,SHIPPED,1996-03-12 23:37:00,
872646da-12fa-48fd-b5b4-1516447e3b9e,passenger flange ELE,ELECTRICAL,1484,187575,4627810,PENDING,2020-11-13 08:56:47,"Scott, Michael"
92815ec2-a9c0-4d0c-8ac2-36ef047d25d6,Engine-bay casing hyd,HYDRAULIC,1783,113769,6057001,PENDING,2013-11-06 01:47:21,Racecar Palindrome
1a7990b2-e6df-4b88-8516-ed20d2ee5407,roof_tank_TRA,TRANSMISSION,7957,187556,2061460,SHIPPED,2024-08-23 04:44:02,
eec31238-e118-42b9-93a9-88495f6fbbb8,Cabin_casing_ele,ELECTRICAL,2489,321834,4099746,RECEIVED,1995-02-27 00:38:13,
2e1fb0a6-ac35-47ff-9e75-728fa33cdce8,Driver_o-ring_hyd,HYDRAULIC,2489,483017,5860683,PENDING,2011-10-19 17:33:56,richard.feynman
